truth_mask,minimum_formula_gates,parity4_minimum_formula_gates,no_more_complex_than_parity
35516,6,3,0.0
7381,6,3,0.0
30019,6,3,0.0
40330,6,3,0.0
25149,6,3,0.0
25205,6,3,0.0
25287,6,3,0.0
49821,6,3,0.0
35485,6,3,0.0
15714,6,3,0.0
30050,6,3,0.0
25061,6,3,0.0
54626,6,3,0.0
25301,6,3,0.0
31396,6,3,0.0
35796,6,3,0.0
36468,6,3,0.0
54881,6,3,0.0
10669,6,3,0.0
54866,6,3,0.0
10909,6,3,0.0
21734,6,3,0.0
7398,6,3,0.0
15272,6,3,0.0
50263,6,3,0.0
7537,6,3,0.0
10682,6,3,0.0
30997,6,3,0.0
54853,6,3,0.0
10681,6,3,0.0
54854,6,3,0.0
14776,6,3,0.0
50759,6,3,0.0
58137,6,3,0.0
58947,6,3,0.0
46278,6,3,0.0
45468,6,3,0.0
44078,6,3,0.0
23668,6,3,0.0
21457,6,3,0.0
19828,6,3,0.0
59558,6,3,0.0
19798,6,3,0.0
5977,6,3,0.0
51938,6,3,0.0
52834,6,3,0.0
12701,6,3,0.0
36454,6,3,0.0
29081,6,3,0.0
19573,6,3,0.0
59494,6,3,0.0
6041,6,3,0.0
40146,6,3,0.0
37848,6,3,0.0
47276,6,3,0.0
7516,6,3,0.0
18259,6,3,0.0
35816,6,3,0.0
29719,6,3,0.0
43406,6,3,0.0
22996,6,3,0.0
22129,6,3,0.0
47306,6,3,0.0
53596,6,3,0.0
18229,6,3,0.0
39880,6,3,0.0
25655,6,3,0.0
30227,6,3,0.0
35756,6,3,0.0
7621,6,3,0.0
29779,6,3,0.0
39400,6,3,0.0
26135,6,3,0.0
39310,6,3,0.0
26225,6,3,0.0
39130,6,3,0.0
25389,6,3,0.0
26405,6,3,0.0
27687,6,3,0.0
51501,6,3,0.0
35245,6,3,0.0
14034,6,3,0.0
30290,6,3,0.0
27941,6,3,0.0
28181,6,3,0.0
36276,6,3,0.0
34788,6,3,0.0
24134,6,3,0.0
7878,6,3,0.0
6097,6,3,0.0
11162,6,3,0.0
29077,6,3,0.0
54373,6,3,0.0
11161,6,3,0.0
54374,6,3,0.0
15256,6,3,0.0
50279,6,3,0.0
57657,6,3,0.0
58467,6,3,0.0
27112,6,3,0.0
6004,6,3,0.0
46630,6,3,0.0
18905,6,3,0.0
45674,6,3,0.0
19861,6,3,0.0
5989,6,3,0.0
45670,6,3,0.0
19865,6,3,0.0
46634,6,3,0.0
18901,6,3,0.0
5749,6,3,0.0
35762,6,3,0.0
29773,6,3,0.0
40340,6,3,0.0
39380,6,3,0.0
39826,6,3,0.0
25709,6,3,0.0
30281,6,3,0.0
39346,6,3,0.0
26189,6,3,0.0
29801,6,3,0.0
9581,6,3,0.0
9821,6,3,0.0
27544,6,3,0.0
37991,6,3,0.0
27064,6,3,0.0
38471,6,3,0.0
42595,6,3,0.0
42087,6,3,0.0
42567,6,3,0.0
28312,6,3,0.0
44340,6,3,0.0
45770,6,3,0.0
21460,6,3,0.0
19765,6,3,0.0
35570,6,3,0.0
22480,6,3,0.0
29965,6,3,0.0
37594,6,3,0.0
60050,6,3,0.0
20950,6,3,0.0
5485,6,3,0.0
55954,6,3,0.0
53962,6,3,0.0
11573,6,3,0.0
46530,6,3,0.0
46380,6,3,0.0
45740,6,3,0.0
13780,6,3,0.0
19795,6,3,0.0
44720,6,3,0.0
5620,6,3,0.0
20815,6,3,0.0
46756,6,3,0.0
18779,6,3,0.0
42166,6,3,0.0
23369,6,3,0.0
43190,6,3,0.0
30100,6,3,0.0
22345,6,3,0.0
42680,6,3,0.0
48290,6,3,0.0
54580,6,3,0.0
17245,6,3,0.0
46252,6,3,0.0
19283,6,3,0.0
19787,6,3,0.0
41660,6,3,0.0
13525,6,3,0.0
23875,6,3,0.0
46498,6,3,0.0
19005,6,3,0.0
19037,6,3,0.0
19155,6,3,0.0
49845,6,3,0.0
41653,6,3,0.0
15690,6,3,0.0
23882,6,3,0.0
19157,6,3,0.0
41940,6,3,0.0
54857,6,3,0.0
10933,6,3,0.0
54602,6,3,0.0
21722,6,3,0.0
13530,6,3,0.0
13645,6,3,0.0
12200,6,3,0.0
3445,6,3,0.0
53335,6,3,0.0
10670,6,3,0.0
27925,6,3,0.0
54865,6,3,0.0
11692,6,3,0.0
53843,6,3,0.0
52005,6,3,0.0
55875,6,3,0.0
47162,6,3,0.0
29788,6,3,0.0
29020,6,3,0.0
58058,6,3,0.0
62026,6,3,0.0
3509,6,3,0.0
59546,6,3,0.0
29014,6,3,0.0
63530,6,3,0.0
2005,6,3,0.0
54362,6,3,0.0
45658,6,3,0.0
19877,6,3,0.0
28765,6,3,0.0
59482,6,3,0.0
6053,6,3,0.0
44216,6,3,0.0
13684,6,3,0.0
21319,6,3,0.0
41960,6,3,0.0
23575,6,3,0.0
44258,6,3,0.0
50548,6,3,0.0
21277,6,3,0.0
42976,6,3,0.0
22559,6,3,0.0
24071,6,3,0.0
41912,6,3,0.0
13777,6,3,0.0
23623,6,3,0.0
43442,6,3,0.0
22093,6,3,0.0
26068,6,3,0.0
44000,6,3,0.0
21535,6,3,0.0
42472,6,3,0.0
23063,6,3,0.0
42418,6,3,0.0
23117,6,3,0.0
42214,6,3,0.0
19257,6,3,0.0
23321,6,3,0.0
30747,6,3,0.0
41401,6,3,0.0
31253,6,3,0.0
12196,6,3,0.0
53339,6,3,0.0
11174,6,3,0.0
54361,6,3,0.0
11173,6,3,0.0
55371,6,3,0.0
5980,6,3,0.0
40474,6,3,0.0
36458,6,3,0.0
40490,6,3,0.0
25045,6,3,0.0
5725,6,3,0.0
36442,6,3,0.0
29093,6,3,0.0
41870,6,3,0.0
23665,6,3,0.0
42886,6,3,0.0
22649,6,3,0.0
24161,6,3,0.0
46484,6,3,0.0
42452,6,3,0.0
43910,6,3,0.0
21625,6,3,0.0
42382,6,3,0.0
23153,6,3,0.0
23657,6,3,0.0
6773,6,3,0.0
27556,6,3,0.0
37979,6,3,0.0
27052,6,3,0.0
38483,6,3,0.0
39499,6,3,0.0
39003,6,3,0.0
39507,6,3,0.0
48170,6,3,0.0
23860,6,3,0.0
17365,6,3,0.0
36770,6,3,0.0
23920,6,3,0.0
40234,6,3,0.0
59810,6,3,0.0
23830,6,3,0.0
55714,6,3,0.0
56362,6,3,0.0
9173,6,3,0.0
48210,6,3,0.0
45660,6,3,0.0
47660,6,3,0.0
15700,6,3,0.0
17875,6,3,0.0
8020,6,3,0.0
47716,6,3,0.0
17819,6,3,0.0
43846,6,3,0.0
21689,6,3,0.0
31060,6,3,0.0
47810,6,3,0.0
54100,6,3,0.0
17725,6,3,0.0
47692,6,3,0.0
17843,6,3,0.0
17627,6,3,0.0
43820,6,3,0.0
15685,6,3,0.0
21715,6,3,0.0
47698,6,3,0.0
17325,6,3,0.0
17837,6,3,0.0
19875,6,3,0.0
43813,6,3,0.0
54377,6,3,0.0
13405,6,3,0.0
11000,6,3,0.0
54535,6,3,0.0
10910,6,3,0.0
54625,6,3,0.0
10972,6,3,0.0
54563,6,3,0.0
54435,6,3,0.0
29980,6,3,0.0
45962,6,3,0.0
30028,6,3,0.0
62506,6,3,0.0
3029,6,3,0.0
60458,6,3,0.0
59786,6,3,0.0
29974,6,3,0.0
62090,6,3,0.0
46378,6,3,0.0
58762,6,3,0.0
44600,6,3,0.0
20935,6,3,0.0
43976,6,3,0.0
14164,6,3,0.0
21559,6,3,0.0
44738,6,3,0.0
51028,6,3,0.0
20797,6,3,0.0
44656,6,3,0.0
20879,6,3,0.0
20711,6,3,0.0
43832,6,3,0.0
15697,6,3,0.0
21703,6,3,0.0
43922,6,3,0.0
21613,6,3,0.0
27988,6,3,0.0
44632,6,3,0.0
20903,6,3,0.0
43858,6,3,0.0
21677,6,3,0.0
44614,6,3,0.0
17337,6,3,0.0
20921,6,3,0.0
29067,6,3,0.0
43801,6,3,0.0
10996,6,3,0.0
54539,6,3,0.0
10934,6,3,0.0
54601,6,3,0.0
54411,6,3,0.0
5500,6,3,0.0
34538,6,3,0.0
37354,6,3,0.0
37610,6,3,0.0
34282,6,3,0.0
43070,6,3,0.0
22465,6,3,0.0
43126,6,3,0.0
22409,6,3,0.0
22241,6,3,0.0
43102,6,3,0.0
22433,6,3,0.0
22217,6,3,0.0
47444,6,3,0.0
44372,6,3,0.0
27316,6,3,0.0
38219,6,3,0.0
27292,6,3,0.0
38243,6,3,0.0
38059,6,3,0.0
38283,6,3,0.0
38307,6,3,0.0
9831,6,3,0.0
34758,6,3,0.0
37842,6,3,0.0
49815,6,3,0.0
53907,6,3,0.0
50823,6,3,0.0
49650,6,3,0.0
58051,6,3,0.0
58306,6,3,0.0
36619,6,3,0.0
49891,6,3,0.0
49614,6,3,0.0
51907,6,3,0.0
52162,6,3,0.0
45859,6,3,0.0
49867,6,3,0.0
49998,6,3,0.0
10044,6,3,0.0
49959,6,3,0.0
55491,6,3,0.0
63499,6,3,0.0
61579,6,3,0.0
50034,6,3,0.0
6972,6,3,0.0
49947,6,3,0.0
58563,6,3,0.0
60451,6,3,0.0
52387,6,3,0.0
45372,6,3,0.0
50097,6,3,0.0
20163,6,3,0.0
36156,6,3,0.0
50061,6,3,0.0
29379,6,3,0.0
26685,6,3,0.0
13373,6,3,0.0
50420,6,3,0.0
58260,6,3,0.0
50868,6,3,0.0
38115,6,3,0.0
33780,6,3,0.0
62595,6,3,0.0
53468,6,3,0.0
12067,6,3,0.0
53916,6,3,0.0
11619,6,3,0.0
14550,6,3,0.0
50985,6,3,0.0
25485,6,3,0.0
16080,6,3,0.0
49455,6,3,0.0
17370,6,3,0.0
14430,6,3,0.0
23490,6,3,0.0
51105,6,3,0.0
15960,6,3,0.0
49575,6,3,0.0
15115,6,3,0.0
27420,6,3,0.0
14667,6,3,0.0
7275,6,3,0.0
2940,6,3,0.0
31755,6,3,0.0
52116,6,3,0.0
38091,6,3,0.0
33756,6,3,0.0
56451,6,3,0.0
11478,6,3,0.0
54057,6,3,0.0
19377,6,3,0.0
16068,6,3,0.0
49467,6,3,0.0
17382,6,3,0.0
11382,6,3,0.0
26562,6,3,0.0
54153,6,3,0.0
15972,6,3,0.0
49563,6,3,0.0
27444,6,3,0.0
13419,6,3,0.0
9084,6,3,0.0
31779,6,3,0.0
31766,6,3,0.0
17366,6,3,0.0
33769,6,3,0.0
26686,6,3,0.0
27586,6,3,0.0
38849,6,3,0.0
10684,6,3,0.0
59779,6,3,0.0
54851,6,3,0.0
31124,6,3,0.0
34411,6,3,0.0
28052,6,3,0.0
37483,6,3,0.0
15764,6,3,0.0
49771,6,3,0.0
58006,6,3,0.0
23196,6,3,0.0
53609,6,3,0.0
27480,6,3,0.0
27256,6,3,0.0
26292,6,3,0.0
26996,6,3,0.0
38539,6,3,0.0
51576,6,3,0.0
13959,6,3,0.0
7796,6,3,0.0
18386,6,3,0.0
57739,6,3,0.0
11896,6,3,0.0
19426,6,3,0.0
53639,6,3,0.0
11704,6,3,0.0
35809,6,3,0.0
53831,6,3,0.0
11956,6,3,0.0
53579,6,3,0.0
11636,6,3,0.0
53899,6,3,0.0
7544,6,3,0.0
57991,6,3,0.0
61963,6,3,0.0
11926,6,3,0.0
7529,6,3,0.0
51862,6,3,0.0
50537,6,3,0.0
27492,6,3,0.0
27244,6,3,0.0
26972,6,3,0.0
38563,6,3,0.0
57708,6,3,0.0
7827,6,3,0.0
13916,6,3,0.0
21446,6,3,0.0
51619,6,3,0.0
14956,6,3,0.0
25546,6,3,0.0
50579,6,3,0.0
14764,6,3,0.0
41929,6,3,0.0
50771,6,3,0.0
15004,6,3,0.0
50531,6,3,0.0
14684,6,3,0.0
50851,6,3,0.0
13676,6,3,0.0
51859,6,3,0.0
52771,6,3,0.0
14998,6,3,0.0
13673,6,3,0.0
35958,6,3,0.0
51495,6,3,0.0
40242,6,3,0.0
55587,6,3,0.0
51303,6,3,0.0
53010,6,3,0.0
60466,6,3,0.0
33019,6,3,0.0
50238,6,3,0.0
49719,6,3,0.0
50994,6,3,0.0
5052,6,3,0.0
60483,6,3,0.0
45852,6,3,0.0
52017,6,3,0.0
19683,6,3,0.0
51261,6,3,0.0
52254,6,3,0.0
52402,6,3,0.0
45619,6,3,0.0
52267,6,3,0.0
13133,6,3,0.0
59700,6,3,0.0
52068,6,3,0.0
40515,6,3,0.0
36660,6,3,0.0
63555,6,3,0.0
53060,6,3,0.0
55596,6,3,0.0
9939,6,3,0.0
15750,6,3,0.0
49785,6,3,0.0
15840,6,3,0.0
49695,6,3,0.0
56588,6,3,0.0
8947,6,3,0.0
19770,6,3,0.0
13710,6,3,0.0
23730,6,3,0.0
51825,6,3,0.0
13800,6,3,0.0
51735,6,3,0.0
25020,6,3,0.0
13467,6,3,0.0
5835,6,3,0.0
1980,6,3,0.0
28875,6,3,0.0
12475,6,3,0.0
29126,6,3,0.0
19766,6,3,0.0
36409,6,3,0.0
25486,6,3,0.0
27826,6,3,0.0
40049,6,3,0.0
11164,6,3,0.0
59539,6,3,0.0
54371,6,3,0.0
14804,6,3,0.0
50731,6,3,0.0
27092,6,3,0.0
38443,6,3,0.0
51636,6,3,0.0
40011,6,3,0.0
11718,6,3,0.0
53817,6,3,0.0
15588,6,3,0.0
20022,6,3,0.0
10182,6,3,0.0
27762,6,3,0.0
55353,6,3,0.0
14052,6,3,0.0
51483,6,3,0.0
25524,6,3,0.0
13899,6,3,0.0
59686,6,3,0.0
22956,6,3,0.0
54809,6,3,0.0
26040,6,3,0.0
26536,6,3,0.0
26516,6,3,0.0
39019,6,3,0.0
51096,6,3,0.0
14439,6,3,0.0
6116,6,3,0.0
19826,6,3,0.0
59419,6,3,0.0
10216,6,3,0.0
20146,6,3,0.0
55319,6,3,0.0
11224,6,3,0.0
36529,6,3,0.0
54311,6,3,0.0
11236,6,3,0.0
54299,6,3,0.0
10196,6,3,0.0
55339,6,3,0.0
6104,6,3,0.0
59431,6,3,0.0
61483,6,3,0.0
10726,6,3,0.0
5849,6,3,0.0
51622,6,3,0.0
50777,6,3,0.0
26012,6,3,0.0
39523,6,3,0.0
58908,6,3,0.0
6627,6,3,0.0
26284,6,3,0.0
23606,6,3,0.0
13724,6,3,0.0
27706,6,3,0.0
51811,6,3,0.0
44089,6,3,0.0
13996,6,3,0.0
51539,6,3,0.0
14758,6,3,0.0
13913,6,3,0.0
36045,6,3,0.0
19913,6,3,0.0
27725,6,3,0.0
59500,6,3,0.0
26829,6,3,0.0
59724,6,3,0.0
19673,6,3,0.0
25805,6,3,0.0
59020,6,3,0.0
27789,6,3,0.0
58524,6,3,0.0
19659,6,3,0.0
11469,6,3,0.0
48324,6,3,0.0
14147,6,3,0.0
13427,6,3,0.0
24947,6,3,0.0
26387,6,3,0.0
49900,6,3,0.0
15635,6,3,0.0
60610,6,3,0.0
4925,6,3,0.0
52780,6,3,0.0
12755,6,3,0.0
51430,6,3,0.0
14105,6,3,0.0
52870,6,3,0.0
12665,6,3,0.0
11066,6,3,0.0
9146,6,3,0.0
45731,6,3,0.0
47651,6,3,0.0
45874,6,3,0.0
9019,6,3,0.0
15139,6,3,0.0
12979,6,3,0.0
51388,6,3,0.0
52108,6,3,0.0
40588,6,3,0.0
39148,6,3,0.0
27954,6,3,0.0
53868,6,3,0.0
11667,6,3,0.0
31524,6,3,0.0
45676,6,3,0.0
19859,6,3,0.0
39532,6,3,0.0
26003,6,3,0.0
29577,6,3,0.0
51688,6,3,0.0
15297,6,3,0.0
19638,6,3,0.0
45897,6,3,0.0
40548,6,3,0.0
24987,6,3,0.0
51486,6,3,0.0
57627,6,3,0.0
57654,6,3,0.0
58422,6,3,0.0
7881,6,3,0.0
7113,6,3,0.0
56868,6,3,0.0
8667,6,3,0.0
32388,6,3,0.0
33147,6,3,0.0
59446,6,3,0.0
60438,6,3,0.0
5097,6,3,0.0
6089,6,3,0.0
31617,6,3,0.0
54828,6,3,0.0
10707,6,3,0.0
44086,6,3,0.0
21449,6,3,0.0
18108,6,3,0.0
47427,6,3,0.0
9948,6,3,0.0
13518,6,3,0.0
34510,6,3,0.0
12982,6,3,0.0
31025,6,3,0.0
45970,6,3,0.0
56468,6,3,0.0
38675,6,3,0.0
9067,6,3,0.0
50830,6,3,0.0
14705,6,3,0.0
5942,6,3,0.0
40148,6,3,0.0
25387,6,3,0.0
35998,6,3,0.0
29537,6,3,0.0
38108,6,3,0.0
27427,6,3,0.0
45715,6,3,0.0
38094,6,3,0.0
27441,6,3,0.0
46611,6,3,0.0
34524,6,3,0.0
31011,6,3,0.0
13847,6,3,0.0
37431,6,3,0.0
50390,6,3,0.0
15145,6,3,0.0
54980,6,3,0.0
10555,6,3,0.0
14102,6,3,0.0
46642,6,3,0.0
37555,6,3,0.0
12951,6,3,0.0
5687,6,3,0.0
10603,6,3,0.0
27433,6,3,0.0
5015,6,3,0.0
27693,6,3,0.0
52626,6,3,0.0
12909,6,3,0.0
56196,6,3,0.0
34011,6,3,0.0
25554,6,3,0.0
29364,6,3,0.0
46636,6,3,0.0
18899,6,3,0.0
38572,6,3,0.0
26963,6,3,0.0
30777,6,3,0.0
52888,6,3,0.0
15537,6,3,0.0
19398,6,3,0.0
46137,6,3,0.0
38628,6,3,0.0
26907,6,3,0.0
49566,6,3,0.0
58134,6,3,0.0
58182,6,3,0.0
7401,6,3,0.0
7353,6,3,0.0
53988,6,3,0.0
11547,6,3,0.0
30948,6,3,0.0
34587,6,3,0.0
58246,6,3,0.0
57798,6,3,0.0
7737,6,3,0.0
7289,6,3,0.0
30897,6,3,0.0
41926,6,3,0.0
23609,6,3,0.0
19308,6,3,0.0
46227,6,3,0.0
11628,6,3,0.0
15438,6,3,0.0
35950,6,3,0.0
15142,6,3,0.0
29585,6,3,0.0
47410,6,3,0.0
55748,6,3,0.0
37235,6,3,0.0
9787,6,3,0.0
51310,6,3,0.0
14225,6,3,0.0
4982,6,3,0.0
40388,6,3,0.0
25147,6,3,0.0
47395,6,3,0.0
35278,6,3,0.0
30257,6,3,0.0
40268,6,3,0.0
25267,6,3,0.0
40014,6,3,0.0
25521,6,3,0.0
45411,6,3,0.0
36204,6,3,0.0
29331,6,3,0.0
12647,6,3,0.0
37671,6,3,0.0
56420,6,3,0.0
12662,6,3,0.0
9115,6,3,0.0
45922,6,3,0.0
39715,6,3,0.0
52550,6,3,0.0
12985,6,3,0.0
14631,6,3,0.0
4967,6,3,0.0
9883,6,3,0.0
25273,6,3,0.0
6455,6,3,0.0
25293,6,3,0.0
51666,6,3,0.0
13869,6,3,0.0
55476,6,3,0.0
36171,6,3,0.0
62214,6,3,0.0
62244,6,3,0.0
60568,6,3,0.0
53016,6,3,0.0
29042,6,3,0.0
45745,6,3,0.0
12786,6,3,0.0
62001,6,3,0.0
45297,6,3,0.0
2863,6,3,0.0
12043,6,3,0.0
3291,6,3,0.0
61494,6,3,0.0
62004,6,3,0.0
59848,6,3,0.0
49656,6,3,0.0
30482,6,3,0.0
47905,6,3,0.0
16146,6,3,0.0
62241,6,3,0.0
48897,6,3,0.0
703,6,3,0.0
8443,6,3,0.0
3531,6,3,0.0
15014,6,3,0.0
46692,6,3,0.0
18843,6,3,0.0
27308,6,3,0.0
47508,6,3,0.0
56514,6,3,0.0
18027,6,3,0.0
35286,6,3,0.0
47382,6,3,0.0
18153,6,3,0.0
18147,6,3,0.0
22172,6,3,0.0
43363,6,3,0.0
36246,6,3,0.0
45462,6,3,0.0
20073,6,3,0.0
20067,6,3,0.0
22892,6,3,0.0
42643,6,3,0.0
25964,6,3,0.0
26204,6,3,0.0
17214,6,3,0.0
9022,6,3,0.0
45880,6,3,0.0
49628,6,3,0.0
54065,6,3,0.0
15907,6,3,0.0
52508,6,3,0.0
13027,6,3,0.0
50780,6,3,0.0
14755,6,3,0.0
50540,6,3,0.0
14995,6,3,0.0
52764,6,3,0.0
4926,6,3,0.0
12771,6,3,0.0
51324,6,3,0.0
14211,6,3,0.0
49644,6,3,0.0
58161,6,3,0.0
15891,6,3,0.0
51084,6,3,0.0
14451,6,3,0.0
50300,6,3,0.0
29492,6,3,0.0
15235,6,3,0.0
58162,6,3,0.0
33595,6,3,0.0
51020,6,3,0.0
14515,6,3,0.0
9021,6,3,0.0
33597,6,3,0.0
17207,6,3,0.0
33598,6,3,0.0
49852,6,3,0.0
15683,6,3,0.0
49532,6,3,0.0
16003,6,3,0.0
52012,6,3,0.0
13523,6,3,0.0
50972,6,3,0.0
14563,6,3,0.0
58168,6,3,0.0
54068,6,3,0.0
15501,6,3,0.0
14541,6,3,0.0
50350,6,3,0.0
14242,6,3,0.0
15185,6,3,0.0
60550,6,3,0.0
9142,6,3,0.0
4985,6,3,0.0
36580,6,3,0.0
10162,6,3,0.0
28955,6,3,0.0
10147,6,3,0.0
44740,6,3,0.0
20795,6,3,0.0
42724,6,3,0.0
22811,6,3,0.0
39768,6,3,0.0
42139,6,3,0.0
52584,6,3,0.0
56458,6,3,0.0
5050,6,3,0.0
9077,6,3,0.0
51358,6,3,0.0
15250,6,3,0.0
14177,6,3,0.0
36568,6,3,0.0
7090,6,3,0.0
28967,6,3,0.0
39640,6,3,0.0
25895,6,3,0.0
36058,6,3,0.0
6835,6,3,0.0
29477,6,3,0.0
39820,6,3,0.0
25715,6,3,0.0
25767,6,3,0.0
35995,6,3,0.0
23396,6,3,0.0
29540,6,3,0.0
46644,6,3,0.0
25059,6,3,0.0
45924,6,3,0.0
25779,6,3,0.0
31938,6,3,0.0
36274,6,3,0.0
36466,6,3,0.0
19698,6,3,0.0
45837,6,3,0.0
45709,6,3,0.0
23768,6,3,0.0
21275,6,3,0.0
41767,6,3,0.0
20170,6,3,0.0
6995,6,3,0.0
45365,6,3,0.0
19674,6,3,0.0
31251,6,3,0.0
45861,6,3,0.0
6771,6,3,0.0
13030,6,3,0.0
24008,6,3,0.0
41527,6,3,0.0
18908,6,3,0.0
30995,6,3,0.0
46627,6,3,0.0
19928,6,3,0.0
7025,6,3,0.0
45607,6,3,0.0
23000,6,3,0.0
42535,6,3,0.0
51790,6,3,0.0
14962,6,3,0.0
13745,6,3,0.0
59590,6,3,0.0
11062,6,3,0.0
5945,6,3,0.0
11122,6,3,0.0
44260,6,3,0.0
44644,6,3,0.0
20891,6,3,0.0
10867,6,3,0.0
38328,6,3,0.0
43339,6,3,0.0
55498,6,3,0.0
6970,6,3,0.0
10037,6,3,0.0
51598,6,3,0.0
14770,6,3,0.0
13937,6,3,0.0
36328,6,3,0.0
29207,6,3,0.0
40360,6,3,0.0
25175,6,3,0.0
36298,6,3,0.0
7075,6,3,0.0
29237,6,3,0.0
39100,6,3,0.0
26435,6,3,0.0
27207,6,3,0.0
35275,6,3,0.0
22196,6,3,0.0
30260,6,3,0.0
27459,6,3,0.0
28179,6,3,0.0
35794,6,3,0.0
34786,6,3,0.0
20418,6,3,0.0
45117,6,3,0.0
47149,6,3,0.0
19914,6,3,0.0
29091,6,3,0.0
45621,6,3,0.0
6051,6,3,0.0
19690,6,3,0.0
5555,6,3,0.0
45845,6,3,0.0
15910,6,3,0.0
19868,6,3,0.0
29075,6,3,0.0
45667,6,3,0.0
6065,6,3,0.0
23960,6,3,0.0
41575,6,3,0.0
6002,6,3,0.0
5987,6,3,0.0
5747,6,3,0.0
36308,6,3,0.0
29227,6,3,0.0
25195,6,3,0.0
30249,6,3,0.0
26155,6,3,0.0
29289,6,3,0.0
17259,6,3,0.0
17979,6,3,0.0
44233,6,3,0.0
19910,6,3,0.0
11155,6,3,0.0
45625,6,3,0.0
19670,6,3,0.0
10675,6,3,0.0
45865,6,3,0.0
11185,6,3,0.0
28056,6,3,0.0
37479,6,3,0.0
27096,6,3,0.0
38439,6,3,0.0
50727,6,3,0.0
60489,6,3,0.0
58569,6,3,0.0
52050,6,3,0.0
54444,6,3,0.0
13746,6,3,0.0
11091,6,3,0.0
38076,6,3,0.0
60564,6,3,0.0
12726,6,3,0.0
4971,6,3,0.0
48276,6,3,0.0
36084,6,3,0.0
14256,6,3,0.0
29451,6,3,0.0
54180,6,3,0.0
54090,6,3,0.0
54978,6,3,0.0
10557,6,3,0.0
54474,6,3,0.0
21426,6,3,0.0
11061,6,3,0.0
49878,6,3,0.0
15657,6,3,0.0
51414,6,3,0.0
29586,6,3,0.0
14121,6,3,0.0
50904,6,3,0.0
52944,6,3,0.0
5106,6,3,0.0
12591,6,3,0.0
56004,6,3,0.0
45906,6,3,0.0
9531,6,3,0.0
50394,6,3,0.0
21171,6,3,0.0
15141,6,3,0.0
54212,6,3,0.0
11355,6,3,0.0
11323,6,3,0.0
11445,6,3,0.0
42195,6,3,0.0
50387,6,3,0.0
23340,6,3,0.0
15148,6,3,0.0
11443,6,3,0.0
50610,6,3,0.0
19667,6,3,0.0
45868,6,3,0.0
12988,6,3,0.0
21180,6,3,0.0
21291,6,3,0.0
18891,6,3,0.0
18894,6,3,0.0
27411,6,3,0.0
46641,6,3,0.0
20424,6,3,0.0
2931,6,3,0.0
45111,6,3,0.0
19402,6,3,0.0
46133,6,3,0.0
44355,6,3,0.0
40476,6,3,0.0
36460,6,3,0.0
5946,6,3,0.0
40524,6,3,0.0
25011,6,3,0.0
45628,6,3,0.0
54332,6,3,0.0
11203,6,3,0.0
5691,6,3,0.0
36412,6,3,0.0
29123,6,3,0.0
51078,6,3,0.0
14457,6,3,0.0
50574,6,3,0.0
14961,6,3,0.0
15969,6,3,0.0
54162,6,3,0.0
52614,6,3,0.0
12921,6,3,0.0
50062,6,3,0.0
15473,6,3,0.0
50132,6,3,0.0
15403,6,3,0.0
7283,6,3,0.0
28098,6,3,0.0
37437,6,3,0.0
19907,6,3,0.0
27082,6,3,0.0
38453,6,3,0.0
39981,6,3,0.0
38973,6,3,0.0
39989,6,3,0.0
58540,6,3,0.0
55388,6,3,0.0
29242,6,3,0.0
55468,6,3,0.0
45370,6,3,0.0
10067,6,3,0.0
62508,6,3,0.0
3027,6,3,0.0
28986,6,3,0.0
54380,6,3,0.0
59548,6,3,0.0
28982,6,3,0.0
63564,6,3,0.0
1971,6,3,0.0
28731,6,3,0.0
59452,6,3,0.0
6083,6,3,0.0
51928,6,3,0.0
13607,6,3,0.0
21362,6,3,0.0
51940,6,3,0.0
41842,6,3,0.0
13595,6,3,0.0
51168,6,3,0.0
14367,6,3,0.0
50664,6,3,0.0
14871,6,3,0.0
15879,6,3,0.0
50648,6,3,0.0
21425,6,3,0.0
14887,6,3,0.0
51668,6,3,0.0
13867,6,3,0.0
25522,6,3,0.0
50098,6,3,0.0
52704,6,3,0.0
12831,6,3,0.0
50152,6,3,0.0
15383,6,3,0.0
49894,6,3,0.0
15641,6,3,0.0
30749,6,3,0.0
49625,6,3,0.0
31763,6,3,0.0
49767,6,3,0.0
55884,6,3,0.0
15186,6,3,0.0
9651,6,3,0.0
39756,6,3,0.0
59844,6,3,0.0
15126,6,3,0.0
47556,6,3,0.0
36804,6,3,0.0
15216,6,3,0.0
55860,6,3,0.0
54330,6,3,0.0
56418,6,3,0.0
9117,6,3,0.0
56394,6,3,0.0
23346,6,3,0.0
9141,6,3,0.0
52518,6,3,0.0
13017,6,3,0.0
31026,6,3,0.0
7986,6,3,0.0
56484,6,3,0.0
46386,6,3,0.0
9051,6,3,0.0
52554,6,3,0.0
23331,6,3,0.0
12981,6,3,0.0
56372,6,3,0.0
9675,6,3,0.0
9163,6,3,0.0
11205,6,3,0.0
52547,6,3,0.0
21051,6,3,0.0
19611,6,3,0.0
19614,6,3,0.0
45921,6,3,0.0
19704,6,3,0.0
45831,6,3,0.0
19642,6,3,0.0
45893,6,3,0.0
34540,6,3,0.0
4986,6,3,0.0
37356,6,3,0.0
38124,6,3,0.0
54092,6,3,0.0
33772,6,3,0.0
51318,6,3,0.0
14217,6,3,0.0
51294,6,3,0.0
14241,6,3,0.0
14049,6,3,0.0
51262,6,3,0.0
